hour,weather,traffic_delay,day_of_week,target
5,1,19.09993190486546,5,1
18,1,16.90482875541108,1,1
6,3,18.345261811965994,6,1
9,1,10.077535388520154,5,0
8,0,7.241771592817093,1,0
1,1,3.7670160113330207,6,0
14,3,26.11254681525887,6,1
4,0,14.060802209673575,4,0
21,2,8.814309474928368,0,1
3,3,43.23495744697334,5,1
19,3,0.7353141589413473,1,0
3,2,28.474004156381877,4,1
17,3,90.37589667781009,0,1
3,1,32.69782947562685,1,1
16,2,24.9454750483279,0,1
11,3,7.033407521184695,5,1
21,2,3.9460942870275413,6,0
16,2,19.91192307658814,6,1
9,2,5.4484895435170975,0,0
21,0,2.904493622810376,6,0
0,3,23.163595571034723,2,1
21,0,5.62135418429633,3,1
23,3,36.8783641306386,6,1
17,1,27.54814997568711,2,1
17,1,28.222669501138963,5,1
13,1,22.147863931009244,5,1
14,3,31.914537646777774,0,1
11,2,24.578899361689913,6,1
3,2,13.838833993586464,6,0
2,0,5.260877014938918,6,0
19,0,32.86688926123523,4,1
11,1,27.545418606676495,1,1
6,0,9.604886498132867,3,0
10,3,0.5979412898786288,6,0
0,3,15.264213085512498,1,1
5,0,0.7788263828694386,4,0
14,0,39.11220942990599,5,1
14,0,48.907681881945635,3,1
18,0,3.151376697438606,2,0
10,1,16.92321405047296,5,1
22,1,1.4521080720951252,5,0
1,0,19.61318647769061,0,0
13,3,6.399281652953626,4,1
1,1,17.14081917901981,0,0
3,3,6.9991770408279015,0,0
16,2,2.3597667692795103,1,0
2,3,7.815916936852727,5,0
12,0,1.7931344957767692,4,0
8,2,12.9016078848133,0,1
6,1,0.6272049807852924,2,0
14,1,11.240039615613611,3,1
22,2,32.62193725345663,6,1
10,3,27.290654495399586,4,1
19,1,32.15575901245842,1,1
1,0,38.275084746013206,4,1
14,2,1.656063003090721,5,0
13,0,2.067346596598766,1,0
19,2,12.213013097895281,3,1
21,1,33.66087559580757,2,1
10,3,54.9478577916431,0,1
2,2,0.710492875599325,4,0
16,2,6.595587201950876,1,1
11,0,3.5908901172435455,3,0
23,1,21.1567065012956,0,1
20,0,15.332848744529011,6,1
14,1,1.9155921398046512,3,0
15,0,9.910840742195232,2,0
4,2,17.3487315399885,0,1
19,0,22.64425476987503,0,1
5,3,0.3038474138684587,6,0
18,1,33.17329357742365,0,1
4,1,12.634503941381864,1,0
2,2,25.062450028545022,0,1
0,1,24.74905798031994,3,1
5,3,3.1580872043636585,1,0
14,0,1.7509084275345332,0,0
1,2,19.16360498251549,3,1
2,3,2.551631105220209,3,0
16,1,28.450550215840362,4,1
23,1,19.429784381474118,3,1
11,3,27.660833512645347,6,1
17,0,5.328982199983985,5,0
14,0,5.710081517374619,2,0
11,2,16.68556767919934,0,1
15,1,0.47926492447573954,6,0
7,3,19.446626412017746,0,1
13,0,27.098504797719485,0,1
16,2,8.046346591142846,3,1
20,1,21.714814216166246,3,1
7,1,2.8785058206622156,0,0
14,2,5.834881897394603,5,0
13,2,54.92186134304517,1,1
17,0,64.3862704172532,1,1
19,3,10.780207577158286,2,1
6,1,40.83294996141852,4,1
2,3,11.095114967948385,6,0
11,1,5.1709442182214636,2,0
20,1,4.657082845045268,0,0
23,3,39.783352494697226,6,1
2,2,2.8392208063642554,0,0
19,0,12.99938776292385,0,1
13,1,12.162924325651572,4,1
14,2,20.18429469768435,3,1
13,1,10.374512112474308,4,1
6,0,4.76770048310368,2,0
16,1,2.784041002942039,3,0
11,0,14.546116457029925,3,0
19,0,19.040515746429644,2,1
3,1,12.642860762531633,3,0
8,1,20.11128640807002,6,1
5,0,2.288899440562239,1,0
15,2,32.11594976258663,2,1
21,3,13.098307301171786,2,1
21,0,2.0346144183089137,1,0
20,1,9.296365542654353,4,1
20,1,27.944811558748757,4,1
1,2,34.177491449354676,4,1
23,3,4.61112044228274,3,1
7,0,18.633732342599757,1,0
10,0,1.580161861612139,6,0
12,3,0.5118216424209472,2,0
16,0,12.328315149150876,2,0
7,3,17.803175226390476,2,1
20,1,23.828855937234724,3,1
17,3,6.237646975029793,3,0
17,0,0.09820190991965509,5,0
13,3,9.795035257764162,6,1
14,2,0.23970835503584959,4,0
5,1,1.4474076269061464,5,0
10,1,5.933219693790178,5,0
12,3,8.621719376869702,3,1
0,0,4.916511767385714,4,0
5,2,13.079273541871295,4,1
8,1,0.8541085099583802,2,0
7,1,2.34243545780393,3,0
10,0,17.824366155844082,4,1
21,0,2.2997303700490024,5,0
18,2,15.315405034971088,1,1
23,3,0.843550087693395,1,1
8,0,7.848086110156814,3,0
16,3,2.9294510351631082,2,0
11,2,1.7418784264582121,2,0
13,3,12.556398994799217,4,1
14,1,39.53645352130454,6,1
15,3,0.8451754614355353,3,0
21,2,8.211157660119627,6,1
21,2,18.441176615029878,1,1
19,2,9.31764051534955,5,1
0,3,24.636852245569,4,1
9,1,2.97027735920842,5,0
7,0,48.13173096591209,6,1
17,1,7.2959622232099495,4,0
0,3,6.268447622704006,0,0
1,3,31.144392900152468,5,1
0,0,12.447121641037882,3,0
0,3,10.898832835875243,5,0
8,2,19.473039093294275,5,1
12,2,13.00658962211149,4,1
0,2,2.6602904364659707,1,0
12,2,16.821964298087735,6,1
19,2,2.148858825659788,0,0
21,3,24.587458666839165,5,1
6,0,68.68756330826739,6,1
1,0,7.107467172098396,6,0
5,2,8.825211583051146,1,0
6,3,0.7131941456351312,2,0
13,1,0.20742540994854766,0,0
17,1,38.1544440090097,0,1
14,3,2.0652266538800395,6,0
1,2,8.85286948989814,4,0
9,0,25.339772687792532,5,1
22,3,33.01651380013618,2,1
11,1,10.990727090784599,4,1
16,1,12.487260311227919,3,0
7,1,16.615581353736456,1,1
10,2,48.81073446371698,1,1
2,1,13.844820165405542,4,0
5,3,12.296830057474217,6,1
8,3,0.2196118574870783,1,0
5,1,1.2662164037831536,5,0
8,3,12.911833784535297,1,1
6,1,41.28952990222253,5,1
8,1,30.226322260098787,3,1
17,0,60.751117253002256,2,1
11,2,11.256371097937253,0,1
7,2,23.262649429096,4,1
7,0,27.526300064541985,4,1
17,0,15.663210645412914,5,1
19,2,6.2043472643167625,3,1
14,1,9.522563759082622,3,0
6,1,29.270165903351664,6,1
10,2,5.319040515957252,0,0
19,1,38.60471678704292,2,1
15,0,3.916699366657643,4,0
3,1,20.765428352585403,5,1
5,1,14.936472913583128,3,0
21,3,20.7704011171927,4,1
2,3,8.626397989058873,5,0
8,3,40.46579525144958,1,1
9,1,15.014344852396848,4,0
13,2,5.10139364595715,2,0
10,0,15.260534388299735,5,0
17,1,5.070232093317358,2,0
21,2,5.214292281651815,4,1
11,1,7.652350503700032,1,0
22,0,28.701832037174743,2,1
11,1,10.406146603151255,3,0
12,0,17.04007951264659,5,1
12,1,7.46291009496644,4,0
18,0,4.589838250166523,1,0
18,1,46.39692244043567,3,1
22,0,13.879262545219063,4,1
13,3,40.760452716334775,6,1
3,1,3.4112839572703644,1,0
12,1,2.3830749608364044,3,0
7,2,29.050693850482197,2,1
22,2,17.134570324367658,4,1
20,0,3.0975877902170015,4,0
22,1,4.707510103620452,2,0
18,0,24.191447137730446,6,1
11,3,9.07343564196254,0,0
17,2,16.654527987707127,3,1
5,0,5.748628738284383,2,0
17,0,7.200323491025047,4,0
18,2,70.18638271502687,3,1
21,1,4.267648380600622,6,0
4,0,10.592160434286388,3,0
23,2,27.907225896245272,0,1
8,1,4.101229205933412,4,0
2,3,8.047633418479071,1,0
9,2,14.321236242919548,0,1
18,0,9.843209827080011,0,0
2,3,9.228972530718963,1,0
21,1,6.753244003276227,1,1
14,1,13.251775548984595,6,0
0,2,14.687367675832487,6,0
6,2,15.88897888755122,0,1
11,2,1.0944987921445555,3,0
16,1,14.955768845049935,2,1
20,3,45.940002152676975,2,1
23,1,11.680126221224654,0,1
19,0,18.84305504560839,3,1
4,1,12.20372130017363,1,0
3,0,28.93851445993201,5,1
11,3,39.799828666324935,0,1
19,2,3.054156671509458,4,0
23,2,8.613406182314424,3,1
17,1,7.473135750875132,4,0
16,2,7.793332358633968,4,0
18,3,2.011959545934632,0,1
8,2,25.199171207086223,3,1
3,1,0.5463229090149131,4,0
20,3,11.26884764698322,6,1
1,0,16.265244742901967,6,0
3,1,3.48786315016065,3,0
1,0,35.44302096344086,2,1
14,3,27.353323053091497,5,1
1,1,9.553877076732583,4,0
3,1,7.943729753537653,4,0
5,3,4.0489668577354765,3,0
6,2,19.639623395866003,6,1
9,1,2.1190266923866354,5,0
18,1,17.10266310145774,2,1
18,0,27.720851309887326,4,1
21,2,3.8907264785319056,0,0
11,0,30.196652256532083,6,1
2,0,0.5083660258828745,3,0
12,2,36.591094432969854,3,1
17,2,1.8896099475757289,6,0
7,3,15.566674632433838,4,1
20,2,4.316880555743822,2,0
14,1,27.168941629250153,4,1
0,2,10.77083334453327,6,0
2,3,2.1795696711392525,1,0
7,3,12.694180694825002,4,1
3,3,7.8607555525429325,5,0
15,2,16.246155567615535,6,1
22,2,32.043770543601084,5,1
9,0,7.89896860250328,6,0
11,0,5.134833991083102,1,0
13,1,0.21932203687861407,5,0
13,0,12.829311709682317,5,1
1,1,7.7193616190046015,0,0
22,3,7.041638056666475,3,1
4,0,3.0305553171121606,5,0
4,2,8.433240295418104,3,0
5,0,62.44765979616764,6,1
12,1,5.302075917313399,2,0
8,0,13.733280574435495,4,0
21,3,22.474277551153385,0,1
14,2,20.7439697281445,6,1
13,1,5.979747244469564,1,0
23,2,14.157244763369443,2,1
6,2,30.74995209441606,0,1
19,1,0.23351973543424495,0,0
1,2,8.583452097964258,6,0
6,2,3.8093274597235487,1,0
5,0,7.380850271820185,1,0
16,2,8.067547526239334,3,0
1,2,20.59599151165259,4,1
2,2,1.4777907514363513,6,0
4,2,10.77955668519678,2,0
4,1,12.458398584678662,4,0
0,3,10.222951915219959,2,0
7,0,19.744432109059293,0,1
11,2,7.262542538566367,5,0
23,2,43.49735145115231,5,1
3,1,9.861009812089495,6,0
12,3,12.701956623285424,1,1
22,2,26.190107865483817,1,1
14,1,4.828640107808403,0,0
10,0,1.1726996219675148,0,0
9,0,18.453929251538934,2,1
2,2,9.896030042472535,0,0
21,2,34.02337108781664,6,1
13,3,60.838442833880485,2,1
15,3,7.640134630696774,4,1
9,2,8.053412529411338,1,0
9,1,7.862782112154127,1,0
11,3,5.885733420283929,5,0
8,2,22.827388709244996,5,1
0,3,21.344111439300526,6,1
4,2,9.769857585180237,1,0
19,0,0.6853388124316185,6,0
7,2,5.556377877140698,4,0
10,0,5.186089631659744,4,0
11,3,24.997049859135664,3,1
0,2,1.3747502570607064,2,0
21,3,24.57337821642654,5,1
19,0,16.592878471002113,2,1
10,2,19.776253383252897,5,1
4,3,8.490138914555079,3,0
14,0,17.078666439185373,1,1
4,3,14.086826236805246,6,1
11,1,21.978777557915635,2,1
4,0,8.879717272761098,5,0
16,0,9.603358539309337,2,0
16,0,15.474523057723994,1,1
23,2,1.7156403972555432,6,0
11,2,8.597018107844212,0,0
23,2,53.606951722603284,5,1
14,1,0.574133592024274,0,0
14,1,5.697063992382813,3,0
5,0,5.65556625311271,6,0
11,1,15.054882919758136,4,1
19,3,1.6773932569926104,2,0
17,0,14.854874155946757,5,1
13,0,1.4979720161882861,2,0
1,3,1.4965367740730735,3,0
8,0,19.539413209638454,3,0
4,1,5.8764327633782445,2,0
19,2,56.86231911181657,5,1
0,3,0.571026467672971,6,0
22,1,8.834690558778542,1,1
2,3,1.8009534595306906,6,0
5,3,6.493599854319764,1,0
4,0,94.98779414883285,4,1
20,0,32.952109051016954,6,1
4,1,0.7429660180345835,2,0
0,3,12.426115654663688,2,0
16,0,15.654291223815282,5,1
18,0,3.5270013503290683,2,0
13,3,2.3516594298905584,5,0
11,1,35.210777133874544,2,1
9,1,52.01796440528345,3,1
19,3,72.2251469022297,0,1
20,1,23.392709706523874,2,1
17,0,16.337449195635074,0,1
23,3,6.36353331213057,1,1
10,0,2.8202356884256035,4,0
1,2,1.234112672996322,6,0
17,2,17.728154311046296,6,1
6,1,23.03747454876777,1,1
23,2,26.269658736667807,2,1
14,0,36.760187843255224,6,1
10,2,31.795151080787896,5,1
17,0,123.8960135804812,1,1
22,1,4.196978654684448,3,1
11,1,21.614909031021263,0,1
5,0,13.24499782292085,5,0
19,2,4.541836820823238,6,0
22,1,60.18206149430412,5,1
12,3,34.226759873065305,2,1
19,1,2.063360893376831,3,0
15,2,0.3975983651392204,0,0
17,3,17.487191837934255,3,1
9,2,13.900064894952742,1,1
22,0,41.18993196182717,2,1
7,3,3.9987001734524945,5,0
17,2,1.3224379188361515,5,0
20,3,4.5006794220099025,1,1
0,2,0.28663591785687575,5,0
22,3,0.548291049096959,4,0
7,2,36.95148822993529,2,1
5,0,6.508352598569632,1,0
4,3,7.935073067596222,2,0
14,3,0.2781376381115974,0,0
21,3,4.731386516495566,2,1
14,3,24.500272428327527,2,1
1,0,14.336819675890997,0,0
0,3,21.022984125346834,1,1
22,1,8.89175795333618,2,1
22,0,5.560069891916649,3,0
10,1,9.890177214064051,2,0
9,3,5.852834806030927,1,0
17,2,27.392571095198754,5,1
17,1,5.300357855042482,6,0
16,3,16.17172091634375,0,1
7,1,2.209799823566982,5,0
14,3,17.416884626927022,1,1
7,3,36.67947103182967,4,1
16,3,14.069732793199686,6,1
11,2,12.309778865010236,5,1
7,1,48.70846130420347,2,1
13,0,14.808608637975343,6,1
3,0,4.507466319706922,2,0
0,0,5.187954471434164,0,0
0,0,18.32729894228226,2,0
18,3,19.9451150366659,6,1
15,1,5.425231133509711,3,0
13,1,6.354680076444417,3,0
20,2,70.75243867013118,5,1
15,1,1.6129855794731598,1,0
4,1,7.778961907036629,0,0
8,1,0.9672383397148657,4,0
1,2,25.81211018279981,5,1
17,0,1.453377792447976,1,0
5,1,16.813206955598684,0,1
8,2,0.872120185561473,6,0
0,2,16.760278453005025,0,0
8,3,27.776172481172356,6,1
15,2,7.632951425069463,5,0
12,0,11.076138181841827,1,0
8,1,7.700977411533721,1,0
20,2,5.360601216457786,2,1
12,0,24.388342558891228,4,1
8,2,4.761866492046997,3,0
10,2,19.25300324352544,2,1
3,2,3.4638008878984805,0,0
1,2,4.3123072933140945,4,0
5,2,6.1525183912715455,4,0
13,0,13.343139257456182,1,0
3,1,9.0886512126015,4,0
5,1,20.505896652109637,5,1
18,1,3.603721943235099,4,0
5,1,0.16094467750533298,0,0
1,0,22.479015636730548,5,0
17,3,25.86005448422006,5,1
12,3,0.9198380790956049,2,0
8,0,14.159073470653443,4,0
22,0,7.127215372101183,1,0
18,2,23.690590653790416,6,1
12,2,31.121533635342544,2,1
10,2,28.55751380812029,1,1
0,1,22.522497519366272,4,1
23,2,4.701199051989081,2,1
21,3,25.06089729111684,4,1
6,1,11.436766803341762,0,0
20,2,0.8129881845520723,2,0
14,1,9.158000251502267,1,0
0,3,42.75058033738391,0,1
11,2,32.820020844288194,3,1
6,3,1.6181933031885465,1,0
14,3,20.446092345914387,6,1
20,3,24.582449823902625,4,1
18,2,4.749212744261704,1,0
0,0,9.568768899625395,3,0
16,2,18.619303000515163,1,1
16,3,8.67162496968249,0,1
2,2,1.795220551176742,5,0
11,3,18.356636153100265,1,1
5,0,36.39481607747269,2,1
10,1,15.854200018654389,6,1
2,0,22.29508536944025,3,1
7,0,6.655977481201129,1,0
13,1,3.0353829549034756,3,0
13,2,15.440785455405909,5,1
9,1,5.9573479336006185,0,0
1,2,29.49957194919332,2,1
13,2,1.9623639028679782,4,0
8,3,8.523211836389892,1,0
2,3,7.580796656133112,0,0
20,1,41.72234815653175,3,1
7,0,2.4932062147566296,5,0
15,1,0.1484343841748723,6,0
1,2,4.0788083606932775,3,0
5,3,25.745065830345723,6,1
20,1,3.522963616315974,5,0
11,1,4.133892909157353,6,0
4,3,2.087186362101094,5,0
1,3,18.851967134930984,0,1
15,3,1.0752467946900635,1,0
4,2,6.034239465861287,4,0
14,3,4.9797083490845315,1,1
11,0,12.15060006900214,2,1
3,1,19.66314347933733,1,1
14,3,11.417421937723352,5,1
10,3,40.110383327121326,5,1
15,2,45.37514214791054,2,1
22,2,6.7286895524044255,3,1
5,1,22.554587790624623,5,1
13,0,20.137112661208587,2,1
17,1,33.51893370922885,5,1
11,3,8.911577052660004,4,1
10,0,11.340448090419205,5,0
12,0,8.0620188218941,0,0
20,0,28.49453913879213,2,1
22,0,3.914673531306857,6,0
10,1,4.110811907423816,1,0
22,2,6.992686766183135,2,1
15,2,3.9271514966725025,3,0
14,3,12.349071580910365,5,1
20,2,2.166547101918739,2,0
14,2,5.789045555716438,4,0
3,2,36.704576180147974,2,1
10,2,7.894812863125298,4,0
18,3,20.68881102327067,5,1
14,1,1.8064725814223994,1,0
3,0,4.266600167086122,5,0
20,2,24.70286218302521,3,1
12,1,21.594980004094825,0,1
21,2,7.3202148324129945,1,1
18,2,46.316694403605936,1,1
1,0,36.22673811087344,0,1
13,0,49.171725826151686,2,1
3,0,8.377007335420615,5,0
15,2,3.2998576049116104,2,0
20,2,14.778931517375588,2,1
19,2,17.316941503207023,5,1
13,0,2.010546249638506,3,0
14,3,23.16058477221642,1,1
2,1,0.2733794413878035,4,0
7,3,9.887807695713468,0,0
15,2,6.029932849904704,1,0
9,2,20.22359914230899,2,1
3,3,5.626091418859805,0,0
17,2,26.300240258432318,4,1
1,1,13.556300639294667,1,0
16,2,23.690423741757083,1,1
12,1,68.119750453442,3,1
3,3,17.052113497197972,1,1
10,3,62.94597463073159,1,1
6,2,0.43890395307021834,4,0
11,1,6.190518125595786,4,0
9,2,1.7118698747890964,0,0
6,0,4.563370888865444,2,0
12,0,27.384823163480167,4,1
6,0,0.49285798894538324,0,0
23,0,11.015255457488339,1,1
16,2,12.559722617987994,0,1
9,0,12.354003342738402,0,0
9,1,9.673845471723856,0,0
23,3,23.45284708574595,5,1
3,3,2.150143489295049,0,0
19,0,5.578504285020761,4,0
3,0,14.345993673877086,6,0
21,0,17.613849356256324,6,1
6,2,7.766455343097634,6,0
21,3,31.23624101726242,6,1
0,0,8.054808011680167,5,0
11,1,7.731948773061623,2,0
23,0,0.5531851354600054,0,0
12,3,12.015708311058246,3,1
9,0,18.500037569334197,6,1
14,3,1.8229948787744839,1,0
12,0,5.466994685770457,6,0
22,1,22.797863144569433,6,1
21,0,6.833688887068454,1,0
21,1,4.148213616111097,5,0
20,1,16.730304554597275,1,1
21,0,3.2865031311252335,1,0
8,1,33.90048936909341,5,1
8,2,1.674005748466503,1,0
14,0,18.390710073152686,0,1
9,0,10.38367485343214,6,0
23,1,30.595187213201342,2,1
9,1,2.023472167803319,5,0
7,0,16.99316169901211,3,1
23,2,12.731396297827837,5,1
15,1,9.811497493428295,4,0
16,1,10.141615609864605,3,1
4,3,19.200769462452357,4,1
3,2,41.64694043025388,5,1
17,2,1.435306137775062,4,0
23,0,0.2954300042262482,3,0
18,2,24.575648824079593,0,1
3,0,1.7171859118811605,5,0
6,3,64.7962556483479,5,1
9,2,14.488055416591305,1,1
17,1,15.784509126237566,5,1
18,3,3.3263870809232374,6,0
3,0,4.122717971391136,6,0
9,3,16.15350917295319,5,1
0,0,36.07372606962043,0,1
22,3,60.58979768637555,1,1
17,0,3.310278880228885,2,0
4,2,2.16012768630316,4,0
14,1,0.8708155554792667,3,0
16,0,30.408090440177297,2,1
2,3,5.237296281042323,1,0
11,0,0.027205163828602545,6,0
1,0,3.800525416307911,6,0
0,0,6.242759558350772,6,0
22,3,70.6349273790792,0,1
20,1,11.120622750885634,6,1
16,2,3.4358012204951787,3,0
21,1,6.115426646772669,4,1
15,0,6.014053608561093,5,0
4,3,0.29884343880899683,5,0
14,1,2.178561266478066,2,0
2,0,17.821317601352344,4,0
6,2,1.9217793630414681,1,0
10,2,3.934782376317446,4,0
9,2,6.478767977114047,0,0
8,0,21.265843223175942,2,1
13,3,13.09850329385844,2,1
12,1,17.519434778019523,0,1
1,2,12.555690248375937,4,0
2,0,17.260861542941754,6,0
6,0,0.042693003777986106,0,0
20,1,40.08260541480891,6,1
17,2,1.763524776658971,3,0
2,0,7.819431016038485,0,0
9,1,22.11301267681953,6,1
21,3,8.5700697253891,4,1
6,3,44.01745569081416,6,1
8,3,9.45509152178251,0,0
16,2,31.18435355935563,1,1
10,1,24.97648836172094,5,1
6,1,59.438934813159925,0,1
23,0,39.166802436005874,5,1
13,0,34.259959036280065,0,1
18,0,19.729395687697195,4,1
3,1,6.859228949037,3,0
5,0,1.682847043088434,3,0
9,1,17.502325598343724,5,1
6,1,57.703420814284094,4,1
12,3,19.452533775096025,6,1
13,0,39.619064216156076,4,1
3,3,24.467947311338364,4,1
7,2,2.671023377803203,1,0
4,2,4.299314945708087,2,0
0,2,6.275191738091184,0,0
3,1,2.763538818396272,4,0
2,1,13.071600926868227,4,0
8,1,55.605971619930465,4,1
7,0,21.498200661161505,3,1
0,3,8.258752693340798,4,0
5,1,0.06771985085799972,0,0
8,3,5.6373424563871355,6,0
6,3,11.222266716381174,6,0
3,3,5.879000804776278,4,0
12,0,1.7654599159688187,0,0
16,0,8.771522213464397,1,0
1,2,4.38042891290938,6,0
4,2,35.99178938879975,2,1
11,3,1.6096784170780811,3,0
20,2,0.75602583289083,0,0
7,3,0.07992509365109825,6,0
5,0,5.964009614807779,6,0
7,0,16.19922102788868,5,0
17,0,19.663003701269577,1,1
2,1,9.056774826538149,2,0
21,3,17.295804595368082,2,1
11,0,6.692291898522529,2,0
2,3,16.530552083975866,0,1
21,2,0.6216450799629671,1,0
5,2,7.4329722786701184,4,0
1,0,23.470530596645204,5,1
22,3,24.368732432695513,1,1
11,0,18.889575710534995,1,1
1,2,3.4268386899659036,6,0
5,0,4.259437358832095,1,0
16,3,83.15838675230482,0,1
2,2,1.6368137768076974,5,0
1,1,2.9888915229293973,0,0
22,2,2.0893837004564766,5,0
19,1,5.954754349925444,5,0
7,0,3.5391740181046663,6,0
21,0,10.328006368108728,0,0
11,3,9.694546685830554,5,1
3,1,34.76633674047839,1,1
4,0,0.5303659415160085,0,0
12,1,5.782281050332212,5,0
14,0,13.619552608754843,2,1
22,2,13.925516568383363,0,1
15,0,9.812538674685038,6,0
9,3,25.365051876752737,3,1
22,2,0.9716329809679717,0,0
15,3,25.35059259721907,0,1
11,2,10.240654732217756,0,0
16,1,2.15391112445219,5,0
15,3,32.53418174562025,0,1
11,0,15.714315923850622,3,1
7,1,2.6787506503877268,4,0
19,0,0.513433579769961,0,0
2,2,2.2817101744913413,2,0
15,2,14.07796689858407,3,1
12,0,2.9638958568995757,4,0
22,0,3.8381602113045665,5,0
18,1,0.3819169008291613,0,0
7,0,19.25231285074098,4,1
21,3,24.939764127074724,2,1
4,3,23.907025227032666,3,1
19,0,2.0470610760375845,3,0
7,3,35.04230302819462,5,1
23,0,16.733881829839234,5,1
11,1,34.17257643150441,5,1
0,3,8.89031344294184,4,0
20,3,8.61593217541973,0,1
19,0,23.024457660796205,1,1
5,3,1.4691191870531395,3,0
21,2,11.036876169112348,1,1
17,1,27.153517503501075,6,1
7,1,26.596353118307327,3,1
6,3,46.89884512745918,5,1
0,3,17.97346945208156,0,1
20,2,3.493564797046728,0,1
15,2,0.307331757603318,3,0
11,3,9.792054507624359,4,1
5,3,10.81406265979569,6,0
19,2,4.121736169834934,5,0
1,0,1.9977851651241136,0,0
13,2,13.235883727453665,6,1
3,0,21.675111385936727,6,1
0,1,74.76158805713557,0,1
22,1,21.301032295115856,2,1
17,2,23.67144455279456,6,1
12,0,14.37470476404803,0,1
1,2,63.94783190082801,2,1
8,2,15.322951536162318,0,0
20,0,29.51885525250592,0,1
1,2,43.7218669644823,6,1
8,1,39.85860983753091,4,1
0,3,7.2048183462840445,4,0
10,3,1.2289257141827923,5,0
2,2,2.828844045955754,0,0
19,0,0.9157421105588321,5,0
22,0,1.6706274252905968,5,0
3,1,3.062090071855875,5,0
17,0,6.257623132385125,5,0
22,0,11.763801475996692,3,1
5,1,18.65537170784911,6,1
2,2,3.553452992810869,6,0
21,3,16.74503454201513,3,1
10,1,18.27407189417781,0,1
14,2,12.267815865454901,3,1
21,1,35.09151698857424,0,1
4,2,1.7647831481472898,4,0
19,1,2.9242000244958763,6,0
9,2,8.396688659628477,1,0
11,1,2.032360838319915,2,0
14,2,12.530900049085899,6,0
16,1,7.622449229413164,3,0
9,3,5.02361360542817,3,0
5,3,2.7947595719112854,4,0
17,0,6.127154952254885,3,0
12,2,14.04584621567327,0,1
2,1,12.862730608898003,0,0
23,2,2.6801550974295716,1,0
9,3,2.0015962793371416,1,0
13,2,0.4055856747761505,6,0
5,1,0.18755155482907368,1,0
2,2,31.780276204220954,0,1
15,1,0.6920547865162575,5,0
6,3,19.707993107575735,5,1
19,3,30.834128793815147,1,1
13,3,1.5480734195613863,1,0
8,0,8.59853414651959,0,0
14,3,49.17261475425326,4,1
20,2,26.949047160684316,6,1
2,0,10.091465878491602,3,0
1,3,21.568306839351973,6,1
1,2,26.880378767023803,2,1
2,2,6.416281087418007,5,0
17,2,33.40561428196896,5,1
13,1,9.536575911640313,0,0
19,0,11.255523729072836,6,1
17,2,122.06275782123542,0,1
9,1,27.80161587987051,2,1
1,3,6.735848521204852,6,0
21,2,0.15599226217251752,2,0
0,1,14.7594754180359,1,0
3,2,18.256550821873123,6,1
13,0,15.781772381682556,2,1
0,0,51.56590612726744,3,1
13,3,29.81344344277798,3,1
15,2,8.935725891739567,5,1
21,1,0.9737987074358706,3,0
13,3,9.695636347337393,6,1
19,2,17.531209573337744,3,1
2,3,14.036301418985506,3,1
2,1,11.587306729147585,1,0
8,3,9.489785557372471,5,1
5,3,5.217042120435146,0,0
12,3,4.872386804784378,5,0
20,2,10.40415368414433,5,1
1,1,2.6260751477505293,5,0
7,0,6.248317562485197,2,0
20,2,5.872973170444069,0,1
1,0,13.26943936804723,2,0
3,0,1.0351443302429353,1,0
14,2,26.550146985504142,1,1
3,2,12.396009361846383,4,0
12,1,16.66756291167359,4,1
11,1,18.21509046670869,1,1
12,3,5.168742454866021,1,0
13,0,9.533693832574828,2,0
19,1,46.937568497787375,1,1
17,3,21.83178827957956,6,1
5,1,52.37842646425121,0,1
10,2,20.571343087529517,2,1
1,1,2.8964939914913037,1,0
22,0,1.0006873790237745,2,0
18,1,12.92922005922001,2,1
18,0,6.643142639905056,3,0
4,2,4.833231357922017,4,0
18,0,24.69238400750723,2,1
1,1,6.859113305596771,5,0
9,3,5.718927588424795,6,0
1,2,28.455559141496252,6,1
10,1,28.090053610829774,2,1
17,2,6.609390424235626,5,1
23,2,26.80146258659136,6,1
14,1,28.53485152398474,3,1
8,1,8.272905399763198,1,0
22,3,1.0317829873948947,2,1
18,2,0.023788520150401282,3,0
8,2,11.112781588215388,0,0
2,1,6.325643670264975,3,0
20,0,87.81155178885432,4,1
8,1,22.203208599966903,4,1
13,2,21.486673931448113,1,1
18,1,46.5975336720014,5,1
6,3,32.80198045856662,1,1
15,0,5.745008332399215,6,0
15,1,2.7225983238431115,5,0
0,3,20.549954229085117,5,1
3,2,7.128834401463631,5,0
3,1,9.613235944804945,5,0
6,2,14.92991701361644,4,1
7,3,35.768755685221954,6,1
16,2,8.147333588375442,4,1
4,3,22.93978974517361,2,1
6,3,4.686586027851342,6,0
19,3,17.958522876476646,4,1
19,1,0.023710045173993142,1,0
3,2,30.778237685046633,4,1
5,2,0.4627590541629486,6,0
6,0,18.711231506233773,6,1
17,0,0.710434242026374,1,0
4,0,4.643715700867103,0,0
19,0,10.313513739309824,6,0
2,2,8.16932199168404,4,0
6,3,3.194856188457867,1,0
21,3,6.092816050577769,5,1
13,1,19.513114096742225,6,1
6,3,16.59620880219591,3,1
4,2,1.1178564626273146,5,0
21,2,20.63422338720839,2,1
4,2,0.8175695394516503,6,0
22,1,11.743662403186237,1,1
1,0,4.5178483654620045,5,0
